TABREF KURSUS,Update: 16/01/2023,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
JENIS_KURSUS_ID,CEPAT_KODE,NAMA,,META DATA,,,,
A5EB03E203F2F6A0E040640A040252AD,2507,PDD,,,,,,
A5EB03E203F3F6A0E040640A040252AD,2508,PDE,,,,,,
A5EB03E20447F6A0E040640A040252AD,2510,PEJABAT INTI PROYEK,,,,,,
A5EB03E2026BF6A0E040640A040252AD,2116,PELAKSANA SIPIL UMUM,,,,,,
A5EB03E20448F6A0E040640A040252AD,2511,PELAKSANAAN SISTEM UDKP,,,,,,
A5EB03E2044CF6A0E040640A040252AD,2515,PELAT. ACTION GROUP,,,,,,
A5EB03E2044DF6A0E040640A040252AD,2516,PELAT. ANTENATAL CARE PERAWAT PUSKESMAS,,,,,,
A5EB03E2044EF6A0E040640A040252AD,2517,PELAT. AYAM BOILER/LAYUR,,,,,,
A5EB03E20450F6A0E040640A040252AD,2519,PELAT. DOKTER PUSKESMAS,,,,,,
A5EB03E20452F6A0E040640A040252AD,2521,PELAT. ISK-UDKP PEMBINA TEKNIS KPD-LKMD,,,,,,
A5EB03E20453F6A0E040640A040252AD,2522,PELAT. KEPALA PERIKANAN SE INDONESIA,,,,,,
A5EB03E20454F6A0E040640A040252AD,2523,PELAT. KEPEMIMPINAN AMPI,,,,,,
A5EB03E20455F6A0E040640A040252AD,2524,PELAT. KHUSUS PENCABUTAN IMPLAN,,,,,,
A5EB03E20457F6A0E040640A040252AD,2526,PELAT. METODOLOGI,,,,,,
A5EB03E20458F6A0E040640A040252AD,2527,PELAT. PELATIH PDT,,,,,,
A5EB03E20459F6A0E040640A040252AD,2528,PELAT. PEMBENIHAN KAKAP PUTIH,,,,,,
A5EB03E2045AF6A0E040640A040252AD,2529,PELAT. PEMBERANTASAN DBD,,,,,,
A5EB03E2045BF6A0E040640A040252AD,2530,PELAT. PEMBINAAN KESOS REMAJA,,,,,,
A5EB03E2045CF6A0E040640A040252AD,2531,PELAT. PENANGANAN SEMEN BEKU,,,,,,
A5EB03E2045DF6A0E040640A040252AD,2532,PELAT. PENANGGULANANGAN GAKI,,,,,,
A5EB03E2045EF6A0E040640A040252AD,2533,PELAT. PENGAMALAN PUSKESMAS,,,,,,
A5EB03E2045FF6A0E040640A040252AD,2534,PELAT. PENGAMBILAN SAMPEL AIR,,,,,,
A5EB03E20460F6A0E040640A040252AD,2535,PELAT. PENGEMBANGAN MANAJEMEN ORSOS,,,,,,
A5EB03E20462F6A0E040640A040252AD,2537,PELAT. PENGHIJAUAN DAN PERTANAHAN KOTA,,,,,,
A5EB03E20465F6A0E040640A040252AD,2540,PELAT. PERHITUNGAN INDEK HARGA KONSUMEN,,,,,,
A5EB03E20467F6A0E040640A040252AD,2542,PELAT. PETUGAS PENGELOLA COLD CHAIN,,,,,,
A5EB03E20468F6A0E040640A040252AD,2543,PELAT. PIMPINAN RSU,,,,,,
A5EB03E20469F6A0E040640A040252AD,2544,PELAT. PROSES KEPERAWATAN,,,,,,
A5EB03E2046AF6A0E040640A040252AD,2545,PELAT. PWS. KIA,,,,,,
A5EB03E2046CF6A0E040640A040252AD,2547,PELAT. RIPK,,,,,,
A5EB03E2046DF6A0E040640A040252AD,2548,PELAT SATGASOSO,,,,,,
A5EB03E2046EF6A0E040640A040252AD,2549,PELAT. SYOK ANAFILAKTIF,,,,,,
A5EB03E2046FF6A0E040640A040252AD,2550,PELAT. TENAGA TEKNISI ULU,,,,,,
A5EB03E20471F6A0E040640A040252AD,2552,PELAT. USK UDKP PEMBINAAN TEK.KKP-LKMD,,,,,,
A5EB03E20472F6A0E040640A040252AD,2553,PELAT. WIL.PADAT KARYA,,,,,,
A5EB03E2044AF6A0E040640A040252AD,2513,PELATIH KPD,,,,,,
A5EB03E2044BF6A0E040640A040252AD,2514,PELATIH PLP PENGAWAS BID. SAMPAH,,,,,,
E67F0157EECCEB31E050640AF10844ED,3172,PELATIHAN COACH DAN MENTOR,,,,,,
D834501E63BC3A8CE050640AF10824F4,3150,PELATIHAN SISTEM MANAJEMEN BMN,,,,,,
D834501E63BD3A8CE050640AF10824F4,3151,PELATIHAN SISTEM MANAJEMEN SDM,,,,,,
D834501E63BE3A8CE050640AF10824F4,3152,PELATIHAN SISTEM PENGELOLAAN KEUANGAN,,,,,,
D834501E63BF3A8CE050640AF10824F4,3153,PELATIHAN TATA NASKAH DAN KEARSIPAN,,,,,,
A5EB03E20479F6A0E040640A040252AD,2560,PELUNC.PENGELOLA PENANG.SUS RACUN PESTIS,,,,,,
A5EB03E20474F6A0E040640A040252AD,2555,PELUNCURAN INSTRUKT PENANGG.BENCANA ALAM,,,,,,
A5EB03E20473F6A0E040640A040252AD,2554,PELUNCURAN JEMBATAN,,,,,,
A5EB03E20475F6A0E040640A040252AD,2556,PELUNCURAN KEPEMP.KA.DIN KANTOR DEPKES,,,,,,
A5EB03E20477F6A0E040640A040252AD,2558,PELUNCURAN MANAG. PUSKESMAS TK LANJUTAN,,,,,,
A5EB03E20476F6A0E040640A040252AD,2557,PELUNCURAN MANAGEMENT PUSKESMAS TK DASAR,,,,,,
A5EB03E20478F6A0E040640A040252AD,2559,PELUNCURAN PEMB. PROGRAM KARANG TARUNA,,,,,,
A5EB03E2047AF6A0E040640A040252AD,2561,PELUNCURAN PENTALOKA SUPERVILAN EPIDEM.,,,,,,
A5EB03E2047BF6A0E040640A040252AD,2562,PELUNCURAN UPY KES.PEKERJA NON FORMAL,,,,,,
A5EB03E2047CF6A0E040640A040252AD,2563,PEMAHAMAN SOSEK PERLINTAN,,,,,,
A5EB03E2047EF6A0E040640A040252AD,2565,PEMANTAPAN PENYELENGGARA PEMDES,,,,,,
A5EB03E20482F6A0E040640A040252AD,2569,PEMB. PELAKS.PROYEK PPKS+SMPL,,,,,,
A5EB03E2047FF6A0E040640A040252AD,2566,PEMBANGUNAN MANAGEMENT AREA,,,,,,
A5EB03E20480F6A0E040640A040252AD,2567,PEMBENIHAN,,,,,,
A5EB03E20481F6A0E040640A040252AD,2568,PEMBESARAN IKAN,,,,,,
A5EB03E20483F6A0E040640A040252AD,2570,PEMELIHARAAN KASKO KAPAL KAYU,,,,,,
A5EB03E20484F6A0E040640A040252AD,2571,PEMERAHAN DAN PANANGANAN AIR SUSU,,,,,,
A5EB03E20485F6A0E040640A040252AD,2572,PEMERIKSAAN PENYAKIT PARASIT,,,,,,
A5EB03E20486F6A0E040640A040252AD,2573,PEMERINTAHAN DAN PEMBANGUNAN,,,,,,
A5EB03E20487F6A0E040640A040252AD,2574,PENAGIHAN DIPENDA,,,,,,
A5EB03E20489F6A0E040640A040252AD,2576,PENANGANAN LAHAN KERING,,,,,,
A5EB03E20488F6A0E040640A040252AD,2575,PENANGANAN TUNA SEGAR,,,,,,
A5EB03E2048AF6A0E040640A040252AD,2577,PENANGKAPAN IKAN,,,,,,
A5EB03E2048BF6A0E040640A040252AD,2578,PENANGKAR BENIH,,,,,,
A5EB03E2048CF6A0E040640A040252AD,2579,PENATARAN WASKAT,,,,,,
D834501E63C13A8CE050640AF10824F4,3155,PENDAHULUAN TOS,,,,,,
A5EB03E2048DF6A0E040640A040252AD,2580,PENDIDIKAN JURU SANDI,,,,,,
A5EB03E2048EF6A0E040640A040252AD,2581,PENDIDIKAN KEAGRARIAAN DAN PRAKTEK UKUR,,,,,,
A5EB03E2048FF6A0E040640A040252AD,2582,PENDIDIKAN PENYIDIK PNS,,,,,,
A5EB03E20491F6A0E040640A040252AD,2584,PENGAIRAN,,,,,,
A5EB03E20492F6A0E040640A040252AD,2585,PENGAMANAN PENYAKIT MENULAR,,,,,,
A5EB03E20493F6A0E040640A040252AD,2586,PENGAMAT HEWAN,,,,,,
A5EB03E20494F6A0E040640A040252AD,2587,PENGAMAT PENGAIRAN,,,,,,
A5EB03E20495F6A0E040640A040252AD,2588,PENGAMAT PETERNAKAN,,,,,,
A5EB03E20496F6A0E040640A040252AD,2589,PENGAMAT WATAK PENYAKIT HEWAN MENULAR,,,,,,
A5EB03E203F4F6A0E040640A040252AD,2509,PENGASUH PETERNAKAN,,,,,,
A5EB03E20497F6A0E040640A040252AD,2590,PENGATUR HEWAN,,,,,,
A5EB03E20499F6A0E040640A040252AD,2592,PENGAWASAN CK,,,,,,
A5EB03E2049AF6A0E040640A040252AD,2593,PENGAWASAN KEUANGAN NEGARA,,,,,,
A5EB03E2049BF6A0E040640A040252AD,2594,PENGAWASAN LALU LINTAS,,,,,,
A5EB03E2049CF6A0E040640A040252AD,2595,PENGELOLA AIR IRIGASI,,,,,,
A5EB03E2049DF6A0E040640A040252AD,2596,PENGELOLA OBAT,,,,,,
A5EB03E2049EF6A0E040640A040252AD,2597,PENGELOLAAN BARANG DAERAH,,,,,,
A5EB03E204A3F6A0E040640A040252AD,2602,PENGELOLAAN HASIL,,,,,,
A5EB03E204A2F6A0E040640A040252AD,2601,PENGET. BID. STATISTIK PETERNAKAN,,,,,,
A5EB03E204A0F6A0E040640A040252AD,2599,PENGETAHUAN PAKSA USAHA TERNAK POTONG,,,,,,
A5EB03E204A1F6A0E040640A040252AD,2600,PENGETAHUAN ZONING DAN PEMUTUSAN,,,,,,
A5EB03E204A4F6A0E040640A040252AD,2603,PENGUJIAN KENDERAAN BERMOTOR,,,,,,
A5EB03E203FCF6A0E040640A040252AD,2705,PENINGKATAN  UDKP,,,,,,
A5EB03E204A8F6A0E040640A040252AD,2607,PENINGKATAN GT. PENGOLAH PROGRAM PAB.PLP,,,,,,
A5EB03E204A5F6A0E040640A040252AD,2604,PENINGKATAN KETERAMPILAN BIDANG PERPAJAKAN,,,,,,
A5EB03E204A6F6A0E040640A040252AD,2605,PENINGKATAN KETERAMPILAN MANAG. DOKTER,,,,,,
A5EB03E204A7F6A0E040640A040252AD,2606,PENINGKATAN PEGAWAI,,,,,,
A5EB03E203FFF6A0E040640A040252AD,2708,PENINGKATAN SUS BERHUB DG PEM UMUM/DESA,,,,,,
A5EB03E203F7F6A0E040640A040252AD,2700,PENINGKATAN TEKNIK KEPEGAWAIAN,,,,,,
A5EB03E203F8F6A0E040640A040252AD,2701,PENINGKATAN TEKNIS KEUANGAN DAERAH,,,,,,
A5EB03E203FBF6A0E040640A040252AD,2704,PENINGKATAN TEN TEKNIS INF.& DOKUMEN,,,,,,
A5EB03E203F9F6A0E040640A040252AD,2702,PENINGKATAN TNG.PERANCANG PER-UN&G-2 AN,,,,,,
A5EB03E203FAF6A0E040640A040252AD,2703,PENINGKATAN TNG.STAT.PETERNAKAN TK.DASAR,,,,,,
A5EB03E203FDF6A0E040640A040252AD,2706,PENINGKATAN WASOR KUSTA,,,,,,
A5EB03E203FEF6A0E040640A040252AD,2707,PENINGKATAN WASOR TCPS,,,,,,
A5EB03E204ACF6A0E040640A040252AD,2611,PENT. APARAT JURU PENERANG,,,,,,
A5EB03E204A9F6A0E040640A040252AD,2608,PENT. APARAT KOTATIP,,,,,,
A5EB03E204AEF6A0E040640A040252AD,2613,PENT. BAGI PEJABAT SOSPOL,,,,,,
A5EB03E204AFF6A0E040640A040252AD,2614,PENT. BAGI SEKWILMAT,,,,,,
A5EB03E204B0F6A0E040640A040252AD,2615,PENT. BENDAHARAAN TYPE A,,,,,,
A5EB03E204B1F6A0E040640A040252AD,2616,PENT. BIDAN INSERSI,,,,,,
A5EB03E204B2F6A0E040640A040252AD,2617,PENT. BKKBN,,,,,,
A5EB03E204B3F6A0E040640A040252AD,2618,PENT. CALON PENATARAN MANAG.PEMWILCAM,,,,,,
A5EB03E204B4F6A0E040640A040252AD,2619,PENT. DASAR-DASAR PENGAWASAN UMUM,,,,,,
A5EB03E204B5F6A0E040640A040252AD,2620,PENT. DESAIN JALAN,,,,,,
A5EB03E204B6F6A0E040640A040252AD,2621,PENT. DESIGN PERPIPAAN,,,,,,
A5EB03E204B7F6A0E040640A040252AD,2622,PENT. DHF,,,,,,
A5EB03E204B9F6A0E040640A040252AD,2624,PENT. GODOK ENDEMIK,,,,,,
A5EB03E204BAF6A0E040640A040252AD,2625,PENT. HUKUM,,,,,,
A5EB03E204BBF6A0E040640A040252AD,2626,PENT. IMUNISASI,,,,,,
A5EB03E204BEF6A0E040640A040252AD,2629,PENT. INVENTARISASI BARANG,,,,,,
A5EB03E204BFF6A0E040640A040252AD,2630,PENT. JURKAM SADAR WISATA,,,,,,
A5EB03E204C0F6A0E040640A040252AD,2631,PENT. JURU DAERAH,,,,,,
A5EB03E204C2F6A0E040640A040252AD,2633,PENT. KA. URUSAN ADMINISTRASI KECAMATAN,,,,,,
A5EB03E204C1F6A0E040640A040252AD,2632,PENT. KAMAWIL HANSIP,,,,,,
A5EB03E204C3F6A0E040640A040252AD,2634,PENT. KEHUMASAN,,,,,,
A5EB03E204C4F6A0E040640A040252AD,2635,PENT. KEPALA WILAYAH LLAJR,,,,,,
A5EB03E204C5F6A0E040640A040252AD,2636,PENT. KKS ABRI BAGI TRIPIDA,,,,,,
A5EB03E204C6F6A0E040640A040252AD,2637,PENT. KONS. MANAGEMEN KOPERASI,,,,,,
A5EB03E204C7F6A0E040640A040252AD,2638,PENT. KUSTA UNTUK DOKTER KA. PUSKESMAS,,,,,,
A5EB03E204C8F6A0E040640A040252AD,2639,PENT. LAT. PERENCANAAN WILAYAH TERPADU,,,,,,
A5EB03E204C9F6A0E040640A040252AD,2640,PENT. LITSUS,,,,,,
A5EB03E204CCF6A0E040640A040252AD,2643,PENT. MANAGEMEN  PEMWILCAM,,,,,,
A5EB03E204CAF6A0E040640A040252AD,2641,PENT. MANAGEMEN AUDIT,,,,,,
A5EB03E204CBF6A0E040640A040252AD,2642,PENT. MANAGEMEN MT,,,,,,
A5EB03E204CDF6A0E040640A040252AD,2644,PENT. MOGRIS KODIS MALARIA,,,,,,
A5EB03E204CEF6A0E040640A040252AD,2645,PENT. NORMA PEMERIKSA APARATUR DAERAH,,,,,,
A5EB03E204CFF6A0E040640A040252AD,2646,PENT. OPERATOR OPSET,,,,,,
A5EB03E204D0F6A0E040640A040252AD,2647,PENT. ORIENTASI PPWKT,,,,,,
A5EB03E204FAF6A0E040640A040252AD,2689,PENT. P-4,,,,,,
A5EB03E204D1F6A0E040640A040252AD,2648,PENT. PARASITOLOGI,,,,,,
A5EB03E204FBF6A0E040640A040252AD,2690,PENT. P-D,,,,,,
A5EB03E204D2F6A0E040640A040252AD,2649,PENT. PEGAWAI TEKNIS,,,,,,
A5EB03E204D3F6A0E040640A040252AD,2650,PENT. PEJABAT PARIWISATA DAERAH,,,,,,
A5EB03E204D9F6A0E040640A040252AD,2656,PENT. PENDIDIKAN BELA NEGARA,,,,,,
A5EB03E204DCF6A0E040640A040252AD,2659,PENT. PENGAWASAN MELEKAT,,,,,,
A5EB03E204DDF6A0E040640A040252AD,2660,PENT. PENGELOLA TEKNIS OBJEK WISATA,,,,,,
A5EB03E204DEF6A0E040640A040252AD,2661,PENT. PENGENDALIAN WILAYAH,,,,,,
A5EB03E204DFF6A0E040640A040252AD,2662,PENT. PENGETAHUAN DIBIDANG GOR/STADION,,,,,,
A5EB03E204E0F6A0E040640A040252AD,2663,PENT. PENGOLAHAN KEUANGAN DIDAERAH,,,,,,
A5EB03E204E3F6A0E040640A040252AD,2666,PENT. PENINGKATAN SKILL BIDANG KEUANGAN,,,,,,
A5EB03E204E4F6A0E040640A040252AD,2667,PENT. PENYULUH PARIWISATA,,,,,,
A5EB03E204E7F6A0E040640A040252AD,2670,PENT. PERADILAN TU,,,,,,
A5EB03E204E8F6A0E040640A040252AD,2671,PENT. PERANGKAT PEMERINTAH,,,,,,
A5EB03E204E9F6A0E040640A040252AD,2672,PENT. PERENCANAAN KOTA,,,,,,
A5EB03E204ECF6A0E040640A040252AD,2675,PENT. PERPUSTAKAN UMUM,,,,,,
A5EB03E204EDF6A0E040640A040252AD,2676,PENT. PETUGAS OBJEK WISATA,,,,,,
A5EB03E204F1F6A0E040640A040252AD,2680,PENT. PETUGAS POM,,,,,,
A5EB03E204F2F6A0E040640A040252AD,2681,PENT. PETUGAS RUMAH POTONG HEWAN,,,,,,
A5EB03E204F3F6A0E040640A040252AD,2682,PENT. PGP-D,,,,,,
A5EB03E204F4F6A0E040640A040252AD,2683,PENT. PKBRS,,,,,,
A5EB03E204F5F6A0E040640A040252AD,2684,PENT. PKGMK,,,,,,
A5EB03E204F6F6A0E040640A040252AD,2685,PENT. PKM TERPADU,,,,,,
A5EB03E204F7F6A0E040640A040252AD,2686,PENT. PKN,,,,,,
A5EB03E204F8F6A0E040640A040252AD,2687,PENT. PRAMUWISATA,,,,,,
A5EB03E204F9F6A0E040640A040252AD,2688,PENT. PROYEK PERINTIS PERBAIKAN KAMPUNG,,,,,,
A5EB03E204FCF6A0E040640A040252AD,2691,PENT. SATSAMPAR,,,,,,
A5EB03E204FDF6A0E040640A040252AD,2692,PENT. SHN,,,,,,
A5EB03E204FFF6A0E040640A040252AD,2694,PENT. SISTEM ADMINISTRASI PERALATAN,,,,,,
A5EB03E20500F6A0E040640A040252AD,2695,PENT. SJDI,,,,,,
A5EB03E20501F6A0E040640A040252AD,2696,PENT. SPPTP,,,,,,
A5EB03E20502F6A0E040640A040252AD,2697,PENT. STAF TEK. PROYEK PLP BI&G DRAINASE,,,,,,
A5EB03E203F5F6A0E040640A040252AD,2698,PENT. STAF TEKNIK PLP BIDANG SAMPAH,,,,,,
A5EB03E203F6F6A0E040640A040252AD,2699,PENT. TBC,,,,,,
A5EB03E204ABF6A0E040640A040252AD,2610,PENTALOKA PETUGAS GIZI,,,,,,
A5EB03E204ADF6A0E040640A040252AD,2612,PENT.APARAT PENGELOLA PEMBANGUNAN KOTA,,,,,,
A5EB03E20401F6A0E040640A040252AD,2710,PENYEDIAAN AIR BERSIH,,,,,,
A5EB03E20402F6A0E040640A040252AD,2711,PENYEHATAN KEMAMPUAN TEH PERKEBUNAN,,,,,,
A5EB03E20403F6A0E040640A040252AD,2712,PENYELESAIAN SENGKETA,,,,,,
A5EB03E20404F6A0E040640A040252AD,2713,PENYIAPAN TENAGA PENYULUH OKK-P2LDT,,,,,,
A5EB03E2040AF6A0E040640A040252AD,2719,PENY.INDUSTRI,,,,,,
A5EB03E2040BF6A0E040640A040252AD,2720,PENY.ORGANISASI DAN MGT,,,,,,
A5EB03E2040CF6A0E040640A040252AD,2721,PENY.PERTANIAN,,,,,,
A5EB03E2040DF6A0E040640A040252AD,2722,PENY.POSYANDU,,,,,,
A5EB03E2040EF6A0E040640A040252AD,2723,PENY.TINGKAT NASIONAL,,,,,,
A5EB03E20405F6A0E040640A040252AD,2714,PENYULUHAN,,,,,,
A5EB03E20409F6A0E040640A040252AD,2718,PENYULUHAN DAN PERENCANAAN TENAGA KERJA,,,,,,
A5EB03E20406F6A0E040640A040252AD,2715,PENYULUHAN KESEHATAN,,,,,,
A5EB03E20400F6A0E040640A040252AD,2709,PENYULUHAN PERIKANAN,,,,,,
A5EB03E20407F6A0E040640A040252AD,2716,PENYULUHAN SUB SEKTOR TK.NASIONAL,,,,,,
A5EB03E20408F6A0E040640A040252AD,2717,PENYUSUNAN REPELITA,,,,,,
A5EB03E2040FF6A0E040640A040252AD,2724,PERAMBUAN,,,,,,
A5EB03E20410F6A0E040640A040252AD,2725,PERANGKAT PENGAWASAN/PEMERIKSA,,,,,,
A5EB03E20411F6A0E040640A040252AD,2726,PERC.PEMBANGUNAN PERKEBUNAN,,,,,,
A5EB03E20412F6A0E040640A040252AD,2727,PERC.PEMBANGUNAN PERTANIAN,,,,,,
A5EB03E20413F6A0E040640A040252AD,2728,PERC.PENGEMBANGAN WILAYAH TERPADU,,,,,,
A5EB03E20414F6A0E040640A040252AD,2729,PERC.PRODUKSI PERTANIAN,,,,,,
A5EB03E20415F6A0E040640A040252AD,2730,PERDAGANGAN NEGARA,,,,,,
A5EB03E20416F6A0E040640A040252AD,2731,PERENC DAERAH TK.I TERPADU,,,,,,
A5EB03E20417F6A0E040640A040252AD,2732,PERENC KOTA JANGKA MENENGAH,,,,,,
A5EB03E20418F6A0E040640A040252AD,2733,PERENC PEMBANGUNAN,,,,,,
A5EB03E2041EF6A0E040640A040252AD,2739,PERENC PEMBANGUNAN DAERAH TK.II,,,,,,
A5EB03E20419F6A0E040640A040252AD,2734,PERENC PEMBANGUNAN DIBIDANG EKONOMI,,,,,,
A5EB03E2041AF6A0E040640A040252AD,2735,PERENC PEMBANGUNAN DIDAERAH,,,,,,
A5EB03E2041BF6A0E040640A040252AD,2736,PERENC PEMBANGUNAN PERTANIAN,,,,,,
A5EB03E2041CF6A0E040640A040252AD,2737,PERENC PEMBANGUNAN PETERNAKAN,,,,,,
A5EB03E2041DF6A0E040640A040252AD,2738,PERENC PEMBANGUNAN TERPADU,,,,,,
A5EB03E2041FF6A0E040640A040252AD,2740,PERENC PERKANTORAN,,,,,,
A5EB03E20420F6A0E040640A040252AD,2741,PERENC PERTANIAN,,,,,,
A5EB03E20421F6A0E040640A040252AD,2742,PERENC SOSIAL  PENGEMBANGAN KOTA,,,,,,
A5EB03E20422F6A0E040640A040252AD,2743,PERFORMANCE IMPROPMENT (MMT),,,,,,
A5EB03E20423F6A0E040640A040252AD,2744,PERHITUNGAN ANGGARAN,,,,,,
A5EB03E20424F6A0E040640A040252AD,2745,PERKAYUAN,,,,,,
A5EB03E20425F6A0E040640A040252AD,2746,PERKOPERASIAN,,,,,,
A5EB03E20426F6A0E040640A040252AD,2747,PERLINDUNGAN TANAMAN,,,,,,
A5EB03E20427F6A0E040640A040252AD,2748,PERN DAN EVALUASI PROYEK,,,,,,
A5EB03E20428F6A0E040640A040252AD,2749,PERPAJAKAN DAERAH,,,,,,
A5EB03E20429F6A0E040640A040252AD,2750,PERPUSTAKAAN,,,,,,
A5EB03E2042AF6A0E040640A040252AD,2751,PERTAMANAN,,,,,,
A5EB03E2042BF6A0E040640A040252AD,2752,PETERNAKAN ITIK,,,,,,
A5EB03E2042CF6A0E040640A040252AD,2753,PETUGAS DOMBA/KAMBING,,,,,,
A5EB03E2042DF6A0E040640A040252AD,2754,PETUGAS KESEHATAN MASY.VETERINER,,,,,,
A5EB03E2042EF6A0E040640A040252AD,2755,PETUGAS OBJEK WISATA,,,,,,
A5EB03E20430F6A0E040640A040252AD,2757,PETUGAS PENYULUH PETERNAKAN,,,,,,
A5EB03E2042FF6A0E040640A040252AD,2756,PETUGAS PENYULUHAN LAPANGAN,,,,,,
A5EB03E20431F6A0E040640A040252AD,2758,PETUGAS PENYULUHAN LAP.PERUMAHAN,,,,,,
A5EB03E20433F6A0E040640A040252AD,2760,PETUGAS TEKNIK BASAL,,,,,,
A5EB03E20434F6A0E040640A040252AD,2761,PETUGAS TRANSMIGRASI SE INDONESIA,,,,,,
A5EB03E20435F6A0E040640A040252AD,2762,PILLARIASYS,,,,,,
A5EB03E20436F6A0E040640A040252AD,2763,PILOT TRAIN PERENC KOTA PROG.JGK PANJANG,,,,,,
A5EB03E20437F6A0E040640A040252AD,2764,PKB,,,,,,
A5EB03E20438F6A0E040640A040252AD,2765,PKMD,,,,,,
A5EB03E20439F6A0E040640A040252AD,2766,PLP,,,,,,
A5EB03E2043AF6A0E040640A040252AD,2767,PMS,,,,,,
A5EB03E2043BF6A0E040640A040252AD,2768,PMS DDN,,,,,,
A5EB03E2043CF6A0E040640A040252AD,2769,PPKBD,,,,,,
A5EB03E2043DF6A0E040640A040252AD,2770,PPKS-SMPL,,,,,,
A5EB03E2043EF6A0E040640A040252AD,2771,PPL BUDIDAYA TERNAK POTONG,,,,,,
A5EB03E2043FF6A0E040640A040252AD,2772,PPL KARET,,,,,,
A5EB03E20440F6A0E040640A040252AD,2773,PPL KELAPA,,,,,,
A5EB03E20441F6A0E040640A040252AD,2774,PPL TERNAK UNGGAS,,,,,,
A5EB03E20442F6A0E040640A040252AD,2775,PPL/TC PERIKANAN,,,,,,
A5EB03E20443F6A0E040640A040252AD,2776,PPS BUDIDAYA PERIKANAN,,,,,,
A5EB03E20444F6A0E040640A040252AD,2777,PPS DASAR,,,,,,
A5EB03E20445F6A0E040640A040252AD,2778,PPS ORIENTASI,,,,,,
A5EB03E20446F6A0E040640A040252AD,2779,PPS TERNAK PERAH,,,,,,
A5EB03E20198F6A0E040640A040252AD,2781,PROG.PELAT.INTEGRASI ASPEK KEPENDUDUKAN,,,,,,
A5EB03E20199F6A0E040640A040252AD,2782,PROG.PEMBIAYAAN PRASARANA KOTA TERPADU,,,,,,
A5EB03E20197F6A0E040640A040252AD,2780,PROGRAM JANGKA MENENGAH DAN P3KT,,,,,,
A5EB03E2019AF6A0E040640A040252AD,2783,PROGRAM PERENCANAAN NASIONAL,,,,,,
A5EB03E2019BF6A0E040640A040252AD,2784,PROJECT DESIGN AND EVALUASION,,,,,,
A5EB03E2019CF6A0E040640A040252AD,2785,PROTEKSI,,,,,,
A5EB03E2019DF6A0E040640A040252AD,2786,PROYEK MGT SYSTEM (PMS),,,,,,
A5EB03E2019FF6A0E040640A040252AD,2788,PROYEK PENINGKATAN PRODUKSI TERNAK,,,,,,
A5EB03E2019EF6A0E040640A040252AD,2787,PROYEK UNTI PENYIDIKAN SAPI,,,,,,
A5EB03E201A0F6A0E040640A040252AD,2789,PTGA,,,,,,
A5EB03E201A1F6A0E040640A040252AD,2790,PTPD,,,,,,
A5EB03E201A2F6A0E040640A040252AD,2791,PTUN,,,,,,
A5EB03E201A3F6A0E040640A040252AD,2792,PUPT,,,,,,
A5EB03E201A4F6A0E040640A040252AD,2793,PUSPIL,,,,,,
A5EB03E201A5F6A0E040640A040252AD,2794,PWS - PG,,,,,,
A5EB03E201A6F6A0E040640A040252AD,2795,RABIES,,,,,,
A5EB03E201A7F6A0E040640A040252AD,2796,RABIES PETUGAS LAPANGAN,,,,,,
A5EB03E201A8F6A0E040640A040252AD,2797,RECORDER,,,,,,
E67F0157EECDEB31E050640AF10844ED,3173,REFORMASI BIROKRASI,,,,,,
E67F0157EECEEB31E050640AF10844ED,3174,REFRESHING COURSE ESELON II/III/IV,,,,,,
A5EB03E201A9F6A0E040640A040252AD,2798,REG.PLANNING,,,,,,
A5EB03E201AAF6A0E040640A040252AD,2799,REPRODUKSI HEWAN NASIONAL,,,,,,
E67F0157EECFEB31E050640AF10844ED,3175,REVOLUSI MENTAL,,,,,,
B3BFF38092F32B03E050640A2903458A,3056,"RUMPUN ARSITEKTUR, DESAIN, DAN PERENCANAAN",,,,,,
B3BFF38093052B03E050640A2903458A,3074,RUMPUN BAHASA INTERNASIONAL,,,,,,
B3BFF38093022B03E050640A2903458A,3071,RUMPUN BISNIS,,,,,,
B3BFF38092FE2B03E050640A2903458A,3067,RUMPUN HUKUM,,,,,,
B3BFF38092FB2B03E050640A2903458A,3064,RUMPUN ILMU ALAM,,,,,,
B3BFF38093012B03E050640A2903458A,3070,RUMPUN ILMU FORMAL,,,,,,
B3BFF38092F92B03E050640A2903458A,3062,RUMPUN ILMU HUMANIORA,,,,,,
B3BFF38093042B03E050640A2903458A,3073,RUMPUN ILMU SOSIAL,,,,,,
B3BFF38092F42B03E050640A2903458A,3057,RUMPUN ILMU TERAPAN PERTANIAN,,,,,,
B3BFF38092F22B03E050640A2903458A,3055,"RUMPUN JEJARING KEILMUAN MULTI, INTER, ATAU TRANSDISIPLIN",,,,,,
B3BFF38092F82B03E050640A2903458A,3061,RUMPUN KEOLAHRAGAAN,,,,,,
B3BFF38093032B03E050640A2903458A,3072,RUMPUN KESEHATAN,,,,,,
B3BFF38093002B03E050640A2903458A,3069,RUMPUN KOMUNIKASI,,,,,,
B3BFF38092F72B03E050640A2903458A,3060,RUMPUN LINGKUNGAN,,,,,,
